position_m,amplitude
0.19388460599726978,0.023134492087461322
0.1942936452504286,0.026076216052917132
0.19470268450358738,0.02577771537696905
0.19511172375674618,0.026276975936653745
0.19552076300990498,0.027039756693870542
0.19592980226306378,0.026930590888212563
0.19633884151622255,0.02611713517844334
0.19674788076938135,0.026880897753590142
0.19715692002254018,0.027758257260594214
0.19756595927569898,0.02861615864168088
0.19797499852885778,0.028196549953416725
0.19838403778201652,0.02903057891683702
0.19879307703517535,0.026929909080554135
0.19920211628833415,0.027984284341669795
0.19961115554149295,0.02766450682719821
0.20002019479465175,0.026821977138894896
0.20042923404781057,0.02973617235923211
0.20083827330096932,0.028968038673437235
0.20124731255412812,0.028864658579939428
0.20165635180728694,0.031066742137702517
0.20206539106044574,0.029545235238899334
0.20247443031360451,0.029686814317650884
0.2028834695667633,0.030804939178642386
0.2032925088199221,0.03011493666609062
0.2037015480730809,0.030657141703228478
0.20411058732623968,0.030682811891889313
0.20451962657939854,0.03262232639819768
0.2049286658325573,0.031124541733045026
0.2053377050857161,0.03257117620745807
0.2057467443388749,0.032006228056412137
0.2061557835920337,0.0316788900058566
0.20656482284519248,0.032815886194326724
0.20697386209835128,0.03249943004652555
0.2073829013515101,0.032183726584524834
0.2077919406046689,0.033400898939891885
0.20820097985782765,0.032804257598062964
0.20861001911098645,0.03550054288262335
0.20901905836414528,0.03537246883772785
0.20942809761730408,0.03666484196959834
0.20983713687046288,0.0362585873000486
0.2102461761236217,0.03819572267116598
0.21065521537678045,0.03661018927529238
0.21106425462993925,0.03770160290589964
0.21147329388309805,0.03653630101324227
0.21188233313625687,0.03814273603961355
0.21229137238941567,0.03797059357821007
0.21270041164257444,0.03806288341228743
0.21310945089573324,0.039902589665095696
0.21351849014889204,0.03895730054654507
0.21392752940205084,0.03987945237325643
0.2143365686552096,0.03894479412494779
0.21474560790836844,0.039300836985230674
0.21515464716152724,0.04027366548917457
